频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,实际检测次数,有效检测率,首次出现时间,当前动态评分,当前检测置信度,长 GOP 预判,轮播预判,总采样次数,有效采样次数,动态样本次数,历史动态评分,历史置信度,主 phash,主 phash 出现次数,重复指数,时间跨度覆盖度,phash 集中度,锚点一致率,最大连续重复长度,单天最大连续重复,轮播源评分,轮播源等级,静态源评分,静态源等级,是否夜间停播
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-1.m3u8,,,,,,,1920x1080,CCSH.txt,11,403,成功,h264,1920x1080,25.0,有音频,5.425,14,0.14285714285714285,2601162217-hash-merge,0.0,6,0,0,14,2,2,0.0,2,944a69b55a9b196d,1,0.0714,0.0714,0.1429,0.0,0.0714,1.0,11.4286,无轮播特征,18.0,动态源,0
解说_小冉看电影,https://live.metshop.top/huya/17341907,,,,,,,1920x1080,CCSH.txt,1675,200,成功,h264,1920x1080,30.0,有音频,1.119,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
TVB无线新闻,https://mgev.188766.xyz/?migutoken=06e3576ceb2f6770297d9cd2ebb87a54&id=hk_wxxw&type=dy,,,,,,,1920x1080,CCSH.txt,41,403,成功,h264,1920x1080,28.0,有音频,0.628,14,0.2857142857142857,2601162217-hash-merge,19.999999999999996,6,0,0,14,4,4,0.0,4,fc87622b443cb3c6,4,0.2857,0.3571,0.2857,0.0,0.1429,1.0,24.6429,无轮播特征,28.6,疑似动态源,0
凤凰香港,https://mgev.188766.xyz/?migutoken=6073de5b39d67da721b5f423cbba62d6&id=hk_fhhk&type=dy,,,,,,,1920x1080,CCSH.txt,64,403,成功,h264,1920x1080,28.0,有音频,0.614,14,0.2857142857142857,2601162217-hash-merge,19.999999999999996,6,0,0,14,4,4,0.0,4,fc87622b443cb3c6,4,0.2857,0.3571,0.2857,0.0,0.1429,1.0,24.6429,无轮播特征,28.6,疑似动态源,0
凤凰中文,https://mgev.188766.xyz/?migutoken=224c3251edf637830af6c16a012522df&id=fhzw&pp=1,,,,,,,1280x720,CCSH.txt,73,403,成功,h264,1280x720,25.0,有音频,2.414,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-8.ctv,,,,,,,1920x1080,CCSH.txt,12,403,成功,h264,1920x1080,25.0,有音频,6.996,14,0.35714285714285715,2601162217-hash-merge,0.0,6,0,0,14,5,5,0.0,5,c5a1b374cc4c9e1b,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8,,,,,,,1280x720,CCSH.txt,10,403,成功,h264,1280x720,25.0,有音频,1.107,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
解说_顾久撩电影,https://live.metshop.top/huya/16422212,,,,,,,1920x1080,CCSH.txt,2061,200,成功,h264,1920x1080,30.0,有音频,1.145,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
大时代,http://live.nctv.top/huya.php?id=23865161,,,,,,,1920x1080,CCSH.txt,2340,200,成功,h264,1920x1080,60.0,有音频,2.637,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
洪金宝,https://t.freetv.fun/live/hong-jin-bao.flv,,,,,,,960x512,CCSH.txt,34,403,成功,h264,960x512,25.0,有音频,2.359,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
龙华电影,https://live.catvod.com/iptv.php?id=lhdy01,,,,,,,1920x1080,CCSH.txt,52,403,成功,h264,1920x1080,30.0,有音频,0.794,14,0.9285714285714286,2601162217-hash-merge,13.33333333333333,6,0,0,14,13,13,0.0,13,8d252db73933525a,1,0.0714,0.0714,0.2143,0.6154,0.0714,1.0,24.8077,无轮播特征,22.4,动态源,0
内蒙古卫视,https://migu.188766.xyz/?migutoken=be0177d26cbcf0bd0c3be0d02e8badba&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1,,,,,,,1920x1080,CCSH.txt,57,403,成功,h264,1920x1080,28.0,有音频,0.635,14,0.7857142857142857,2601162217-hash-merge,19.999999999999996,6,0,0,14,11,11,0.0,11,fc87622b443cb3c6,4,0.2857,0.3571,0.4286,0.0,0.1429,1.0,26.7857,轻微轮播特征,28.6,疑似动态源,0
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8,,,,,,,1920x1080,CCSH.txt,122,200,成功,h264,1920x1080,29.97002997002997,有音频,0.485,14,0.9285714285714286,2601162217-hash-merge,6.666666666666665,6,0,0,14,13,13,0.0,13,a96b4ab695b61692,1,0.0714,0.0714,0.2143,0.2308,0.0714,1.0,17.1154,无轮播特征,20.2,动态源,0
嘉佳卡通,https://hk.188766.xyz/?migutoken=31c9aafaac3e229a67238a4115f7970a&id=gd_jjkt&type=sz,,,,,,,1280x720,CCSH.txt,53,403,成功,h264,1280x720,25.0,有音频,7.201,14,0.07142857142857142,2601162217-hash-merge,26.66666666666667,6,1,0,14,1,1,0.0,1,c37ebc41bc7c011e,1,0.0714,0.0714,0.0714,0.0,0.0714,1.0,10.3571,无轮播特征,26.8,疑似动态源,0
CHC家庭影院,https://iptv.catvod.com/live.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2,,,,,,,1280x720,CCSH.txt,1151,200,成功,h264,1280x720,25.0,有音频,1.066,14,0.9285714285714286,2601162217-hash-merge,40.0,6,1,0,14,13,7,46.15384615384615,13,b4acaca4a5a3ad87,1,0.0714,0.0714,0.2143,0.6154,0.0714,1.0,24.8077,无轮播特征,41.8154,疑似动态源,0
凤凰香港,http://iptv.4666888.xyz/iptv2A.php?id=62,,,,,,,1024x576,CCSH.txt,273,200,成功,h264,1024x576,25.0,有音频,0.778,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
勇敢的心,http://jiaojirentv.top/2020/yy.php?id=1354744544,,,,,,,800x600,CCSH.txt,7172,200,成功,h264,800x600,24.0,有音频,4.244,14,0.9285714285714286,2601162217-hash-merge,19.999999999999996,6,0,0,14,13,13,0.0,13,986a345aa5d73ac5,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
与凤行,http://live.nctv.top/huya.php?id=26355866,,,,,,,1920x1080,CCSH.txt,1565,200,成功,h264,1920x1080,60.0,有音频,4.151,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
解说_乌贼说电影,https://live.metshop.top/huya/16604522,,,,,,,1920x1080,CCSH.txt,1431,200,成功,h264,1920x1080,30.0,有音频,1.368,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8,,,,,,,1920x1080,CCSH.txt,11,403,成功,h264,1920x1080,30.0,无音频,5.142,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-4.m3u8,,,,,,,1920x1080,CCSH.txt,31,403,成功,h264,1920x1080,28.0,有音频,0.962,14,0.9285714285714286,2601162217-hash-merge,19.999999999999996,6,0,0,14,13,13,0.0,13,fc87622b443cb3c6,13,0.9286,1.0,0.9286,0.0,0.7857,1.0,72.8571,明显轮播特征,46.6,疑似动态源,0
埋堆堆5,http://cfss.cc/cdn/hy/23740156.flv,,,,,,,1920x1080,CCSH.txt,2138,200,成功,h264,1920x1080,25.0,有音频,2.472,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
凤凰资讯,https://t.freetv.fun/live/feng-huang-zi-xun.m3u8,,,,,,,1280x720,CCSH.txt,25,403,成功,h264,1280x720,25.0,有音频,1.544,14,0.9285714285714286,2601162217-hash-merge,19.999999999999996,6,0,0,14,13,13,0.0,13,cd92b66996816b96,4,0.2857,0.5714,0.4286,0.3846,0.0714,1.0,36.2637,轻微轮播特征,27.6,疑似动态源,0
中视新闻,http://220.135.64.124:5050/of-4gtv-4gtv074/index.m3u8?proxy=true,,,,,,,1920x1080,CCSH.txt,694,200,成功,h264,1920x1080,30.0,有音频,6.797,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
陀枪师姐,http://live.nctv.top/huya.php?id=23860039,,,,,,,1920x1080,CCSH.txt,952,200,成功,h264,1920x1080,60.0,有音频,3.361,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
凤凰香港,https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv,,,,,,,1280x720,CCSH.txt,10,403,成功,h264,1280x720,25.0,有音频,1.152,14,0.8571428571428571,2601162217-hash-merge,100.0,6,1,1,14,12,0,100.0,12,8e87b3f801fd2c61,12,0.8571,1.0,0.8571,1.0,0.6429,1.0,87.1429,强烈轮播特征,93.0,静态源,0
凌儿影院,https://live.ottiptv.cc/douyu/1377142,,,,,,,1280x720,CCSH.txt,2215,200,成功,h264,1280x720,30.0,有音频,3.993,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=66,,,,,,,1024x576,CCSH.txt,265,200,成功,h264,1024x576,25.0,有音频,1.229,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-5.m3u8,,,,,,,1280x720,CCSH.txt,29,403,成功,h264,1280x720,25.0,有音频,0.961,14,0.8571428571428571,2601162217-hash-merge,100.0,6,1,1,14,12,8,33.33333333333334,12,f027569db39e0945,1,0.0714,0.0714,0.2143,0.4167,0.0714,1.0,20.8333,无轮播特征,58.6667,疑似静态源,0
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz,,,,,,,640x480,CCSH.txt,369,200,成功,mpeg2video,640x480,25.0,无音频,0.921,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
贾玲小品,https://www.goodiptv.club/douyu/10419541,,,,,,,1920x1080,CCSH.txt,583,200,成功,h264,1920x1080,30.0,有音频,0.717,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
埋堆堆4,http://cfss.cc/cdn/hy/23903196.flv,,,,,,,1920x1080,CCSH.txt,2478,200,成功,h264,1920x1080,24.0,有音频,2.482,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
电影_经典女神,http://live.nctv.top/huya.php?id=11352909,,,,,,,1920x1080,CCSH.txt,1543,200,成功,h264,1920x1080,60.0,有音频,2.791,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
靖天卡通,http://220.135.64.124:5050/4gtv-4gtv044/index.m3u8?proxy=true,,,,,,,1920x1080,CCSH.txt,362,200,成功,h264,1920x1080,30.0,有音频,4.558,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
金鹰卡通,https://stream1.freetv.fun/10c162a19187277452e11fbe6cc81e691467a45e9aaa62427d2ba9ed3d5254b9.m3u8,,,,,,,1280x720,CCSH.txt,27,403,成功,h264,1280x720,25.0,有音频,1.102,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
纪晓岚,https://live.metshop.top/yy/1382781415,,,,,,,800x600,CCSH.txt,7279,200,成功,h264,800x600,24.0,有音频,4.84,14,0.9285714285714286,2601162217-hash-merge,0.0,6,0,0,14,13,13,0.0,13,8f3a634598cf3c98,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
TVB无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2,,,,,,,1920x1080,CCSH.txt,100,200,成功,h264,1920x1080,60.0,无音频,2.645,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
电影_贺岁片,http://live.nctv.top/huya.php?id=11601986,,,,,,,1280x720,CCSH.txt,981,200,成功,h264,1280x720,25.0,有音频,2.665,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
靖天卡通,http://nmk.ioapk.com:5050/4gtv-4gtv044/index.m3u8?proxy=true,,,,,,,1920x1080,CCSH.txt,556,200,成功,h264,1920x1080,30.0,有音频,4.505,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-1.m3u8,,,,,,,1280x720,CCSH.txt,11,403,成功,h264,1280x720,30.0,有音频,1.443,14,0.14285714285714285,2601162217-hash-merge,19.999999999999996,6,0,0,14,2,2,0.0,2,9332e0f83ac43fa3,1,0.0714,0.0714,0.1429,0.0,0.0714,1.0,11.4286,无轮播特征,24.6,动态源,0
凤凰中文,https://stream1.freetv.fun/fe3d3346f748e4ec230691be958aff27e91c225b43b5855685cd1fbe79c56f60.m3u8,,,,,,,1280x720,CCSH.txt,9,403,成功,h264,1280x720,25.0,有音频,1.111,14,0.8571428571428571,2601162217-hash-merge,100.0,6,1,1,14,12,0,100.0,12,8e87b3f801fd2c61,12,0.8571,1.0,0.8571,1.0,0.6429,1.0,87.1429,强烈轮播特征,93.0,静态源,0
寰宇新闻,http://nmk.ioapk.com:5050/litv-longturn14/index.m3u8?proxy=true,,,,,,,1920x1080,CCSH.txt,545,200,成功,h264,1920x1080,30.0,有音频,4.107,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8,,,,,,,720x576,CCSH.txt,517,200,成功,h264,720x576,25.0,有音频,2.801,14,0.5714285714285714,2601162217-hash-merge,6.666666666666665,6,0,0,14,8,8,0.0,8,bbae2cc41c899b99,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,20.2,动态源,0
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8,,,,,,,1280x720,CCSH.txt,192,200,成功,h264,1280x720,25.0,有音频,1.831,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,aa2f95e917e03782,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
TVB明珠,https://mgev.188766.xyz/?migutoken=aa134813480b0241f3fbc8bd320c1104&id=hk_mzt&type=dy,,,,,,,1920x1080,CCSH.txt,54,403,成功,h264,1920x1080,28.0,有音频,0.619,14,0.2857142857142857,2601162217-hash-merge,19.999999999999996,6,0,0,14,4,4,0.0,4,fc87622b443cb3c6,4,0.2857,0.3571,0.2857,0.0,0.1429,1.0,24.6429,无轮播特征,28.6,疑似动态源,0
解说_刘老师说电影,https://live.metshop.top/huya/20289754,,,,,,,1920x1080,CCSH.txt,1571,200,成功,h264,1920x1080,30.0,有音频,1.354,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
大江大河2,https://live.metshop.top/yy/1382736797,,,,,,,1280x720,CCSH.txt,7524,200,成功,h264,1280x720,30.0,有音频,4.919,14,0.9285714285714286,2601162217-hash-merge,0.0,6,0,0,14,13,13,0.0,13,95d26a0462af8fdc,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
勇敢的心,http://live.nctv.top/huya.php?id=11602037,,,,,,,1920x1080,CCSH.txt,1599,200,成功,h264,1920x1080,60.0,有音频,3.298,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
内蒙古蒙语卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8,,,,,,,1920x1080,CCSH.txt,2325,200,成功,h264,1920x1080,25.0,有音频,3.403,14,0.9285714285714286,2601162217-hash-merge,0.0,6,0,0,14,13,13,0.0,13,b4037df08bbc950b,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
纬来体育,https://tv.iill.top/x/wlty,,,,,,,1920x1080,CCSH.txt,44,403,成功,h264,1920x1080,,有音频,10.603,14,0.8571428571428571,2601162217-hash-merge,100.0,6,1,1,14,12,9,25.0,12,aa67da38a5c4515e,1,0.0714,0.0714,0.2143,0.4167,0.0714,1.0,20.8333,无轮播特征,56.75,疑似静态源,0
中视新闻,http://nmk.ioapk.com:5050/of-4gtv-4gtv074/index.m3u8?proxy=true,,,,,,,1920x1080,CCSH.txt,533,200,成功,h264,1920x1080,30.0,有音频,8.017,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
TVB星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe,,,,,,,1280x720,CCSH.txt,123,200,成功,hevc,1280x720,25.0,有音频,0.592,14,0.8571428571428571,2601162217-hash-merge,19.999999999999996,6,0,0,14,12,12,0.0,12,cc4833b3cc9c7366,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=893aa32f9d861d92c0661b8125e5b12471106642e4d0f341956e45e2f60dbb2179c3b5b6f05c2e8242e24d254815578255456ce991c2d337b226ce49c025efe16f2d4715157e642b7447f0bf06,,,,,,,1920x1080,CCSH.txt,1768,200,成功,h264,1920x1080,30.0,有音频,1.081,14,0.6428571428571429,2601162217-hash-merge,100.0,0,0,0,14,9,0,100.0,9,c1c1c19d7e666363,9,0.6429,0.9286,0.6429,1.0,0.3571,1.0,71.7857,明显轮播特征,86.0,静态源,0
解说_阿钙扒瞎,http://live.nctv.top/huya.php?id=15978172,,,,,,,1920x1080,CCSH.txt,959,200,成功,h264,1920x1080,60.0,有音频,3.341,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-8.m3u8,,,,,,,1920x1080,CCSH.txt,31,403,成功,h264,1920x1080,28.0,有音频,0.946,14,0.9285714285714286,2601162217-hash-merge,19.999999999999996,6,0,0,14,13,13,0.0,13,fc87622b443cb3c6,13,0.9286,1.0,0.9286,0.0,0.7857,1.0,72.8571,明显轮播特征,46.6,疑似动态源,0
TVB无线新闻,http://bxtv.3a.ink/api.php?id=wxxw,,,,,,,1920x1080,CCSH.txt,1149,200,成功,hevc,1920x1080,50.0,有音频,2.528,14,0.8571428571428571,2601162217-hash-merge,26.66666666666667,6,1,0,14,12,12,0.0,12,cb24c34cb5cb34cb,1,0.0714,0.0714,0.2143,0.1667,0.0714,1.0,15.8333,无轮播特征,26.8,疑似动态源,0
嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-3.m3u8,,,,,,,720x576,CCSH.txt,30,403,成功,h264,720x576,25.0,有音频,0.682,14,0.9285714285714286,2601162217-hash-merge,19.999999999999996,6,0,0,14,13,13,0.0,13,faca8bc72c1a3954,1,0.0714,0.0714,0.2143,0.0769,0.0714,1.0,14.0385,无轮播特征,24.6,动态源,0
经典小品,https://live.ottiptv.cc/douyu/9067836,,,,,,,1920x1080,CCSH.txt,2073,200,成功,h264,1920x1080,25.0,有音频,3.082,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0,,,,,,,1920x1080,CCSH.txt,549,200,成功,h264,1920x1080,50.0,有音频,5.564,14,0.5,2601162217-hash-merge,0.0,6,0,0,14,7,7,0.0,7,c1c0d8d33b173733,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
中天新闻,http://222.128.55.152:9080/live/fc.m3u8,,,,,,,1920x1080,CCSH.txt,1628,200,成功,h264,1920x1080,30.0,有音频,8.227,14,0.8571428571428571,2601162217-hash-merge,100.0,0,0,0,14,12,12,0.0,12,ca9d4a94c34abb6a,12,0.8571,0.9286,0.8571,1.0,0.7857,1.0,88.9286,强烈轮播特征,72.0,疑似静态源,0
内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8,,,,,,,720x576,CCSH.txt,586,200,成功,h264,720x576,50.0,有音频,14.075,14,0.14285714285714285,2601162217-hash-merge,100.0,0,0,0,14,2,2,0.0,2,b469b694494b6d69,1,0.0714,0.0714,0.1429,0.0,0.0714,1.0,11.4286,无轮播特征,51.0,疑似静态源,0
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8,,,,,,,1920x1080,CCSH.txt,59,200,成功,h264,1920x1080,29.97002997002997,有音频,0.545,14,0.9285714285714286,2601162217-hash-merge,6.666666666666665,6,0,0,14,13,13,0.0,13,b7be88bb2fc048c4,1,0.0714,0.0714,0.2143,0.1538,0.0714,1.0,15.5769,无轮播特征,20.2,动态源,0
凤凰资讯,https://t.freetv.fun/live/feng-huang-zi-xun-1.m3u8,,,,,,,1280x720,CCSH.txt,25,403,成功,h264,1280x720,25.0,有音频,1.326,14,0.9285714285714286,2601162217-hash-merge,19.999999999999996,6,0,0,14,13,13,0.0,13,cd92b66996816b96,2,0.1429,0.3571,0.2857,0.2308,0.0714,1.0,24.2582,无轮播特征,25.6,疑似动态源,0
内蒙古卫视,http://tvbox6.icu/tv/migu.php?id=nmws,,,,,,,1920x1080,CCSH.txt,1813,200,成功,h264,1920x1080,30.0,有音频,13.275,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
电影_搞笑恐怖,http://live.nctv.top/huya.php?id=11601960,,,,,,,696x424,CCSH.txt,1295,200,成功,h264,696x424,25.0,有音频,2.104,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
刘德华,https://t.freetv.fun/live/liu-de-hua.flv,,,,,,,1024x576,CCSH.txt,41,403,成功,h264,1024x576,60.0,有音频,2.486,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
解说_恐怖电影解说,https://live.metshop.top/huya/16741179,,,,,,,1920x1080,CCSH.txt,1107,200,成功,h264,1920x1080,30.0,有音频,1.419,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
白鹿原,http://live.nctv.top/huya.php?id=11342416,,,,,,,1280x720,CCSH.txt,1034,200,成功,h264,1280x720,24.0,有音频,2.688,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
内蒙古卫视,https://migu.188766.xyz/?migutoken=3a41b1405f4f27a89cf047f22334d131&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1,,,,,,,1920x1080,CCSH.txt,43,403,成功,h264,1920x1080,25.0,有音频,6.613,14,0.21428571428571427,2601162217-hash-merge,0.0,6,0,0,14,3,3,0.0,3,b941463726f7a487,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
万合出品,https://www.goodiptv.club/douyu/9220456,,,,,,,1920x1080,CCSH.txt,572,200,成功,h264,1920x1080,30.0,有音频,0.656,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
TVB无线新闻,http://74.91.26.218:82/live/inews.m3u8,,,,,,,1920x1080,CCSH.txt,142,200,成功,h264,1920x1080,25.0,有音频,0.439,14,0.7857142857142857,2601162217-hash-merge,6.666666666666665,6,0,0,14,11,11,0.0,11,f59e12d702942ade,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,20.2,动态源,0
